bodyId,type,instance,somaSide
102741,T4c,T4c_R,R
102742,T4d,T4d_R,R
102745,T5a,T5a_R,R
102761,T4d,T4d_L,L
102765,T4d,T4d_R,R
102766,T4a,T4a_L,L
102768,T4d,T4d_L,L
102769,T5d,T5d_R,R
102770,T4a,T4a_R,R
102774,T5b,T5b_R,R
102777,T5b,T5b_L,L
102778,T5a,T5a_L,L
102783,T4c,T4c_R,R
102791,T4c,T4c_R,R
102792,T5d,T5d_L,L
102799,T4c,T4c_R,R
102801,T4b,T4b_R,R
102804,T4a,T4a_R,R
102809,T4c,T4c_R,R
102814,T4b,T4b_R,R
102817,T5a,T5a_R,R
102823,T4b,T4b_L,L
102827,T5a,T5a_L,L
102829,T5a,T5a_R,R
102833,T5b,T5b_R,R
102845,T4b,T4b_R,R
102848,T5a,T5a_L,L
102850,T5c,T5c_R,R
102852,T5b,T5b_R,R
102854,T4b,T4b_L,L
102855,T4c,T4c_R,R
102861,T5d,T5d_L,L
102869,T5a,T5a_L,L
102873,T5a,T5a_R,R
102877,T4d,T4d_R,R
102896,T5b,T5b_R,R
102905,T4d,T4d_R,R
102907,T4a,T4a_R,R
102908,T5c,T5c_R,R
102909,T4c,T4c_R,R
102910,T4b,T4b_R,R
102911,T4b,T4b_R,R
102912,T4d,T4d_L,L
102921,T5d,T5d_L,L
102924,T5b,T5b_R,R
102955,T4b,T4b_R,R
102973,T5d,T5d_L,L
102975,T4b,T4b_R,R
102977,T4d,T4d_R,R
102982,T5b,T5b_L,L
102987,T4a,T4a_R,R
102989,T4d,T4d_L,L
102991,T4c,T4c_R,R
102993,T5a,T5a_L,L
102999,T5a,T5a_R,R
103006,T4b,T4b_L,L
103019,T4b,T4b_L,L
103022,T4a,T4a_R,R
103024,T5b,T5b_R,R
103025,T4a,T4a_R,R
103026,T5d,T5d_L,L
103027,T5d,T5d_R,R
103033,T4a,T4a_R,R
103038,T5c,T5c_R,R
103044,T4a,T4a_R,R
103045,T4b,T4b_R,R
103047,T5c,T5c_L,L
103073,T4a,T4a_R,R
103074,T4c,T4c_L,L
103078,T4d,T4d_R,R
103081,T4a,T4a_L,L
103082,T4c,T4c_L,L
103083,T5a,T5a_L,L
103085,T5d,T5d_R,R
103087,T4c,T4c_L,L
103089,T5d,T5d_L,L
103090,T5a,T5a_L,L
103095,T4d,T4d_L,L
103108,T4b,T4b_R,R
103116,T4d,T4d_L,L
103117,T5d,T5d_L,L
103125,T4c,T4c_R,R
103128,T5c,T5c_R,R
103129,T5d,T5d_L,L
103133,T5d,T5d_L,L
103135,T5a,T5a_R,R
103139,T5d,T5d_R,R
103140,T4a,T4a_R,R
103141,T4c,T4c_R,R
103146,T4d,T4d_L,L
103147,T4b,T4b_R,R
103148,T4a,T4a_R,R
103152,T4a,T4a_R,R
103160,T4a,T4a_R,R
103164,T5a,T5a_L,L
103168,T4d,T4d_R,R
103169,T4b,T4b_L,L
103172,T4c,T4c_R,R
103175,T4c,T4c_L,L
103176,T5c,T5c_L,L
103178,T5d,T5d_R,R
103193,T5b,T5b_R,R
103195,T4a,T4a_R,R
103197,T5a,T5a_L,L
103207,T4c,T4c_R,R
103210,T4b,T4b_R,R
103211,T4a,T4a_R,R
103220,T5b,T5b_R,R
103226,T4d,T4d_R,R
103230,T4a,T4a_L,L
103232,T5b,T5b_L,L
103233,T4d,T4d_L,L
103236,T5a,T5a_R,R
103238,T5d,T5d_L,L
103242,T4b,T4b_L,L
103248,T5c,T5c_L,L
103250,T4d,T4d_L,L
103259,T5c,T5c_L,L
103260,T5c,T5c_R,R
103264,LC11,LC11_L,L
103265,T4d,T4d_R,R
103268,T5a,T5a_R,R
103271,T4c,T4c_R,R
103273,T5c,T5c_R,R
103275,T4c,T4c_L,L
103284,T5a,T5a_R,R
103286,T4d,T4d_R,R
103288,T5a,T5a_R,R
103294,T5b,T5b_R,R
103297,T4d,T4d_L,L
103302,T4c,T4c_R,R
103310,T4b,T4b_L,L
103314,T4b,T4b_R,R
103317,T4b,T4b_L,L
103318,T5c,T5c_R,R
103324,T5a,T5a_R,R
103343,T4b,T4b_R,R
103344,T4b,T4b_R,R
103345,T5a,T5a_L,L
103346,T4a,T4a_R,R
103351,T4a,T4a_R,R
103358,T5d,T5d_R,R
103363,T4b,T4b_L,L
103366,T5d,T5d_R,R
103367,T4c,T4c_R,R
103372,T5c,T5c_R,R
103376,T4d,T4d_R,R
103383,T4c,T4c_R,R
103392,T4c,T4c_L,L
103396,T4d,T4d_L,L
103399,T4b,T4b_L,L
103407,T4d,T4d_L,L
103417,T5c,T5c_L,L
103425,T4a,T4a_R,R
103431,T5d,T5d_L,L
103439,T4a,T4a_L,L
103440,T4d,T4d_R,R
103450,T5a,T5a_L,L
103459,T5c,T5c_R,R
103460,T4c,T4c_R,R
103461,T5c,T5c_L,L
103471,T5c,T5c_L,L
103479,T4c,T4c_R,R
103486,T5b,T5b_L,L
103489,T5a,T5a_L,L
103490,T5a,T5a_R,R
103493,T5a,T5a_R,R
103499,T5c,T5c_L,L
103503,T5a,T5a_R,R
103511,T4a,T4a_L,L
103515,T4b,T4b_L,L
103518,T5c,T5c_R,R
103527,T4c,T4c_R,R
103530,T5a,T5a_R,R
103534,T4d,T4d_L,L
103557,T4a,T4a_R,R
103558,T4b,T4b_L,L
103567,T4d,T4d_R,R
103570,T4d,T4d_R,R
103571,T4d,T4d_R,R
103572,T5d,T5d_L,L
103579,T4c,T4c_R,R
103586,T5b,T5b_R,R
103593,T4d,T4d_R,R
103594,T4b,T4b_L,L
103601,T4b,T4b_L,L
103607,T5d,T5d_R,R
103610,T5b,T5b_R,R
103612,T4a,T4a_R,R
103618,T4d,T4d_R,R
103622,T5d,T5d_R,R
103636,T4c,T4c_R,R
103639,T4d,T4d_R,R
103641,T4a,T4a_L,L
103642,T5d,T5d_R,R
103645,T4c,T4c_R,R
103648,T5d,T5d_R,R
103654,T4b,T4b_R,R
103657,T4b,T4b_R,R
103660,T5d,T5d_L,L
103674,T4d,T4d_L,L
103677,T4b,T4b_R,R
103685,T5a,T5a_L,L
103692,T4b,T4b_L,L
103694,T4c,T4c_L,L
103697,T4b,T4b_L,L
103713,T4a,T4a_R,R
103717,T4c,T4c_R,R
103722,T4c,T4c_R,R
103723,T5a,T5a_R,R
103725,T4a,T4a_R,R
103737,T5b,T5b_L,L
103743,T5c,T5c_R,R
103760,T4a,T4a_R,R
103764,T5b,T5b_L,L
103765,T4d,T4d_R,R
103772,T4b,T4b_R,R
103775,T5d,T5d_L,L
103778,T4d,T4d_L,L
103780,T4c,T4c_R,R
103782,T4a,T4a_L,L
103788,T4c,T4c_L,L
103797,T5b,T5b_L,L
103811,T4a,T4a_R,R
103812,T4b,T4b_R,R
103818,T4b,T4b_L,L
103819,T4a,T4a_L,L
103825,T5a,T5a_L,L
103827,T4c,T4c_R,R
103851,T4c,T4c_L,L
103859,T4c,T4c_L,L
103862,T4a,T4a_L,L
103867,T4a,T4a_R,R
103868,T4a,T4a_R,R
103869,T5a,T5a_R,R
103870,T4a,T4a_R,R
103871,T4d,T4d_L,L
103872,T4d,T4d_L,L
103875,T4c,T4c_L,L
103878,T4b,T4b_L,L
103879,T5d,T5d_R,R
103880,T4d,T4d_L,L
103884,T5c,T5c_R,R
103891,T5b,T5b_L,L
103899,T4a,T4a_L,L
103900,T4d,T4d_L,L
103905,T5c,T5c_R,R
103908,T4d,T4d_L,L
103912,T4a,T4a_L,L
103914,T5a,T5a_L,L
103923,T4d,T4d_R,R
103933,T4d,T4d_R,R
103939,T5a,T5a_L,L
103944,T4d,T4d_R,R
103951,T5d,T5d_L,L
103955,T4d,T4d_R,R
103956,T5b,T5b_R,R
103959,T4d,T4d_L,L
103964,T4a,T4a_L,L
103975,T5b,T5b_L,L
103982,T5b,T5b_R,R
103983,T5c,T5c_L,L
103984,T4b,T4b_L,L
103985,T4d,T4d_R,R
103989,T5b,T5b_R,R
103990,T4d,T4d_R,R
103991,T4b,T4b_L,L
104000,T4b,T4b_L,L
104006,T5b,T5b_L,L
104008,T4b,T4b_R,R
104014,T5c,T5c_R,R
104017,T4b,T4b_R,R
104018,T4c,T4c_R,R
104026,T5d,T5d_R,R
104027,T4d,T4d_R,R
104030,T4d,T4d_L,L
104041,T4c,T4c_L,L
104048,T4b,T4b_R,R
104053,T4b,T4b_R,R
104055,T5b,T5b_R,R
104056,T5d,T5d_R,R
104062,T5d,T5d_R,R
104074,T5c,T5c_R,R
104077,T5b,T5b_L,L
104088,T5d,T5d_L,L
104098,T5d,T5d_R,R
104103,T5b,T5b_L,L
104104,T5d,T5d_R,R
104105,T4d,T4d_L,L
104109,T4d,T4d_L,L
104110,T4a,T4a_R,R
104119,T4a,T4a_R,R
104123,T4b,T4b_R,R
104126,T5a,T5a_L,L
104130,T4a,T4a_R,R
104147,T5d,T5d_R,R
104152,T5c,T5c_R,R
104153,T4c,T4c_L,L
104160,T4d,T4d_R,R
104165,T4c,T4c_L,L
104169,T5c,T5c_R,R
104171,T4b,T4b_L,L
104175,T5c,T5c_L,L
104178,T4c,T4c_L,L
104179,T5d,T5d_R,R
104182,T4c,T4c_R,R
104183,T5c,T5c_L,L
104186,T4c,T4c_R,R
104191,T4a,T4a_R,R
104200,T4c,T4c_R,R
104202,T4d,T4d_R,R
104207,T4c,T4c_L,L
104218,T4d,T4d_R,R
104219,T4c,T4c_R,R
104223,T5b,T5b_L,L
104228,T5c,T5c_L,L
104229,T5d,T5d_L,L
104238,T4d,T4d_L,L
104245,T5c,T5c_R,R
104247,T4c,T4c_R,R
104250,T4d,T4d_R,R
104256,T4a,T4a_R,R
104257,T4b,T4b_R,R
104261,T4c,T4c_R,R
104262,T4a,T4a_R,R
104280,T5c,T5c_L,L
104286,T5c,T5c_L,L
104295,T5d,T5d_L,L
104296,T4d,T4d_R,R
104297,T4a,T4a_R,R
104301,T4b,T4b_R,R
104303,T4c,T4c_R,R
104307,T4a,T4a_R,R
104322,T4b,T4b_R,R
104329,T4a,T4a_R,R
104331,T5b,T5b_R,R
104334,T5a,T5a_R,R
104336,T4b,T4b_R,R
104337,T5b,T5b_R,R
104341,T4a,T4a_R,R
104346,T5a,T5a_R,R
104350,T5c,T5c_R,R
104354,T4b,T4b_R,R
104355,T5c,T5c_L,L
104357,T4a,T4a_L,L
104362,T4c,T4c_L,L
104365,T5d,T5d_R,R
104368,T4c,T4c_R,R
104370,T4d,T4d_R,R
104376,T5c,T5c_R,R
104382,T5a,T5a_L,L
104388,T4d,T4d_L,L
104390,T4a,T4a_R,R
104397,T4b,T4b_L,L
104405,T4b,T4b_L,L
104408,T4d,T4d_L,L
104412,T4a,T4a_R,R
104413,T4a,T4a_R,R
104414,T4d,T4d_R,R
104418,T4d,T4d_R,R
104434,T5a,T5a_L,L
104437,T5c,T5c_R,R
104439,T5a,T5a_L,L
104444,T5b,T5b_L,L
104447,T5b,T5b_R,R
104450,T4a,T4a_R,R
104454,T5d,T5d_R,R
104456,T5b,T5b_L,L
104459,T4b,T4b_R,R
104470,T4b,T4b_L,L
104478,T4d,T4d_R,R
104483,T5d,T5d_R,R
104484,T4a,T4a_L,L
104491,T5d,T5d_R,R
104493,T5b,T5b_R,R
104495,T5a,T5a_L,L
104505,T4c,T4c_L,L
104506,T5d,T5d_L,L
104517,T4a,T4a_R,R
104519,T4b,T4b_R,R
104525,T4b,T4b_R,R
104529,T5a,T5a_R,R
104534,T5b,T5b_L,L
104538,T4c,T4c_L,L
104539,T4b,T4b_R,R
104542,T5c,T5c_L,L
104554,T4a,T4a_L,L
104556,T4b,T4b_L,L
104562,T5a,T5a_R,R
104564,T4b,T4b_L,L
104567,T4c,T4c_R,R
104571,T5a,T5a_R,R
104572,T5a,T5a_R,R
104575,T4d,T4d_L,L
104577,T4b,T4b_R,R
104582,T4d,T4d_R,R
104584,T4c,T4c_L,L
104588,T4a,T4a_L,L
104595,T5c,T5c_L,L
104607,T5a,T5a_R,R
104621,T4c,T4c_R,R
104622,T4b,T4b_R,R
104634,T5b,T5b_L,L
104636,T4a,T4a_R,R
104640,T5a,T5a_R,R
104641,T5b,T5b_L,L
104652,T4c,T4c_R,R
104662,T4b,T4b_R,R
104665,T4a,T4a_R,R
104666,T5d,T5d_R,R
104670,T4d,T4d_R,R
104672,T5b,T5b_L,L
104674,T4a,T4a_R,R
104678,T4d,T4d_R,R
104679,T5b,T5b_R,R
104683,T4b,T4b_R,R
104689,T4c,T4c_R,R
104691,T5c,T5c_L,L
104696,T4a,T4a_R,R
104698,T5a,T5a_R,R
104700,T4b,T4b_R,R
104702,T4b,T4b_L,L
104703,T4d,T4d_R,R
104714,T4b,T4b_R,R
104715,T4a,T4a_L,L
104720,T5a,T5a_R,R
104722,T4d,T4d_R,R
104729,T4d,T4d_R,R
104741,T5c,T5c_R,R
104744,T5b,T5b_R,R
104750,T4b,T4b_L,L
104753,T4a,T4a_R,R
104757,T5c,T5c_L,L
104759,T5c,T5c_L,L
104761,T5d,T5d_L,L
104771,T4c,T4c_L,L
104785,T4b,T4b_L,L
104786,T4a,T4a_L,L
104789,T4a,T4a_R,R
104793,T4d,T4d_R,R
104799,T4b,T4b_R,R
104801,T4a,T4a_R,R
104802,T4c,T4c_R,R
104804,T5c,T5c_L,L
104813,T4b,T4b_L,L
104814,T5a,T5a_R,R
104816,T4c,T4c_R,R
104817,T5d,T5d_L,L
104823,T4c,T4c_L,L
104825,T5b,T5b_R,R
104835,T4d,T4d_L,L
104847,T4b,T4b_R,R
104853,T4c,T4c_R,R
104854,T4d,T4d_L,L
104858,T4b,T4b_R,R
104875,T4b,T4b_R,R
104879,T5d,T5d_R,R
104884,T4b,T4b_R,R
104886,T5c,T5c_L,L
104894,T4d,T4d_L,L
104897,T5a,T5a_R,R
104899,T5d,T5d_R,R
104902,T5c,T5c_R,R
104905,T4c,T4c_R,R
104908,T4c,T4c_R,R
104911,T4c,T4c_R,R
104913,T5b,T5b_R,R
104915,T4b,T4b_R,R
104918,T4b,T4b_L,L
104921,T5c,T5c_L,L
104923,T5d,T5d_L,L
104931,T4c,T4c_R,R
104942,T4a,T4a_R,R
104943,T5a,T5a_L,L
104949,T4b,T4b_L,L
104951,T4a,T4a_R,R
104955,T4b,T4b_R,R
104966,T4c,T4c_R,R
104968,T5b,T5b_L,L
104971,T5c,T5c_L,L
104972,T4a,T4a_R,R
104976,T5a,T5a_R,R
104981,T5a,T5a_L,L
104987,T5b,T5b_R,R
104990,T5c,T5c_R,R
104991,T5b,T5b_R,R
104996,T4a,T4a_R,R
104999,T4c,T4c_R,R
105007,T4a,T4a_R,R
105020,T5b,T5b_R,R
105038,T5a,T5a_R,R
105039,T5b,T5b_R,R
105040,T4b,T4b_R,R
105042,T4b,T4b_R,R
105045,T5d,T5d_L,L
105046,T4a,T4a_L,L
105049,T5b,T5b_R,R
105061,T5c,T5c_R,R
105075,T5d,T5d_R,R
105077,T5d,T5d_L,L
105079,T4a,T4a_L,L
105087,T4a,T4a_R,R
105090,T4a,T4a_R,R
105099,T4b,T4b_R,R
105113,T5a,T5a_R,R
105115,T4d,T4d_R,R
105122,T4b,T4b_R,R
105124,T4c,T4c_R,R
105126,T4c,T4c_R,R
105127,T4d,T4d_L,L
105135,T4c,T4c_R,R
105144,T4b,T4b_L,L
105148,T5c,T5c_R,R
105152,T5a,T5a_L,L
105157,T4b,T4b_R,R
105164,T5b,T5b_L,L
105165,T4c,T4c_R,R
105166,T4d,T4d_R,R
105168,T4a,T4a_R,R
105170,T4b,T4b_R,R
105172,T5d,T5d_R,R
105180,T4c,T4c_R,R
105181,T4c,T4c_L,L
105189,T4b,T4b_R,R
105192,T4d,T4d_L,L
105196,T5a,T5a_L,L
105199,T4d,T4d_R,R
105207,T5d,T5d_L,L
105214,T4c,T4c_R,R
105226,T4b,T4b_R,R
105228,T4d,T4d_R,R
105229,T4a,T4a_L,L
105233,T4b,T4b_R,R
105236,T4a,T4a_L,L
105237,T5d,T5d_R,R
105238,T4d,T4d_L,L
105242,T4c,T4c_R,R
105247,T4b,T4b_R,R
105248,T5a,T5a_L,L
105255,T5d,T5d_R,R
105256,T5a,T5a_R,R
105257,T4a,T4a_R,R
105260,T5c,T5c_R,R
105270,T5c,T5c_R,R
105276,T4d,T4d_R,R
105281,T4d,T4d_L,L
105282,T4b,T4b_L,L
105290,T4d,T4d_R,R
105292,T4b,T4b_R,R
105300,T4a,T4a_R,R
105311,T4a,T4a_L,L
105313,T4a,T4a_R,R
105315,T4c,T4c_R,R
105319,T5a,T5a_R,R
105323,T4c,T4c_L,L
105324,T4a,T4a_L,L
105326,T5c,T5c_R,R
105331,T5a,T5a_L,L
105332,T4b,T4b_R,R
105334,T5b,T5b_R,R
105351,T5d,T5d_R,R
105356,T4a,T4a_R,R
105361,T5a,T5a_R,R
105363,T4c,T4c_R,R
105374,T5d,T5d_L,L
105379,T4c,T4c_R,R
105386,T4d,T4d_R,R
105387,T4b,T4b_R,R
105402,T4b,T4b_L,L
105403,T4c,T4c_R,R
105405,T5b,T5b_R,R
105412,T4a,T4a_R,R
105417,T4c,T4c_R,R
105423,T5a,T5a_L,L
105430,T4b,T4b_R,R
105438,T5d,T5d_R,R
105451,T5b,T5b_R,R
105452,T5a,T5a_R,R
105453,T4b,T4b_R,R
105457,T5d,T5d_R,R
105458,T4b,T4b_R,R
105462,T5b,T5b_L,L
105467,T4b,T4b_L,L
105474,T4b,T4b_R,R
105478,T4c,T4c_L,L
105481,T5b,T5b_L,L
105493,T4c,T4c_L,L
105505,T4a,T4a_R,R
105517,T5a,T5a_L,L
105521,T4c,T4c_R,R
105523,T5a,T5a_L,L
105526,T4d,T4d_R,R
105541,T4a,T4a_R,R
105545,T4d,T4d_R,R
105546,T5b,T5b_R,R
105549,T5c,T5c_L,L
105563,T4b,T4b_L,L
105566,T5b,T5b_L,L
105571,T4a,T4a_R,R
105574,T4d,T4d_R,R
105583,T5a,T5a_R,R
105584,T5d,T5d_R,R
105590,T5d,T5d_R,R
105593,T5b,T5b_L,L
105596,T4b,T4b_L,L
105601,T4a,T4a_R,R
105605,T5b,T5b_R,R
105607,T4b,T4b_L,L
105608,T5b,T5b_R,R
105611,T4d,T4d_R,R
105613,T4b,T4b_R,R
105622,T5c,T5c_R,R
105623,T4b,T4b_L,L
105624,T5a,T5a_L,L
105627,T4b,T4b_R,R
105634,T5c,T5c_R,R
105636,T5b,T5b_R,R
105640,T4d,T4d_R,R
105663,T5b,T5b_L,L
105671,T4b,T4b_R,R
105673,T4a,T4a_R,R
105677,T4c,T4c_R,R
105680,T5c,T5c_R,R
105690,T4d,T4d_L,L
105691,T4c,T4c_L,L
105692,T5d,T5d_R,R
105698,T4c,T4c_R,R
105706,T4a,T4a_R,R
105710,T5a,T5a_R,R
105718,T4b,T4b_R,R
105719,T5b,T5b_L,L
105723,T4b,T4b_L,L
105725,T5b,T5b_R,R
105727,T5b,T5b_L,L
105735,T4b,T4b_R,R
105757,T4c,T4c_R,R
105759,T5b,T5b_L,L
105762,T5d,T5d_L,L
105769,T4a,T4a_L,L
105776,T5c,T5c_L,L
105782,T5d,T5d_R,R
105790,T4d,T4d_L,L
105794,T4c,T4c_L,L
105795,T5a,T5a_R,R
105796,T5b,T5b_L,L
105801,T4b,T4b_R,R
105802,T4c,T4c_R,R
105809,T5d,T5d_R,R
105828,T4a,T4a_R,R
105830,T5b,T5b_R,R
105834,T4d,T4d_R,R
105836,T5a,T5a_R,R
105841,T5c,T5c_R,R
105845,T4a,T4a_R,R
105849,T4d,T4d_R,R
105853,T5c,T5c_L,L
105856,T4a,T4a_L,L
105862,T4d,T4d_R,R
105866,T4a,T4a_L,L
105880,T5c,T5c_L,L
105882,T4c,T4c_R,R
105886,T5b,T5b_L,L
105890,T5a,T5a_R,R
105892,T4a,T4a_R,R
105894,T5b,T5b_L,L
105895,T4a,T4a_R,R
105896,T5c,T5c_R,R
105898,T4c,T4c_R,R
105900,T5a,T5a_R,R
105902,T5b,T5b_R,R
105905,T4a,T4a_R,R
105909,T4c,T4c_R,R
105913,T5c,T5c_R,R
105914,T5a,T5a_R,R
105915,T5a,T5a_R,R
105918,T4b,T4b_R,R
105920,T4a,T4a_L,L
105936,T4a,T4a_L,L
105938,T5c,T5c_R,R
105939,T5b,T5b_R,R
105940,T4a,T4a_R,R
105941,T5d,T5d_L,L
105947,T5d,T5d_R,R
105954,T5a,T5a_L,L
105962,T4b,T4b_R,R
105963,T5a,T5a_L,L
105969,T4c,T4c_L,L
105972,T4a,T4a_R,R
105973,T5a,T5a_R,R
105985,T5d,T5d_L,L
105986,T5a,T5a_R,R
105995,T4d,T4d_R,R
105999,T5a,T5a_L,L
106001,T5a,T5a_L,L
106003,T5c,T5c_R,R
106006,T4a,T4a_L,L
106023,T4c,T4c_L,L
106026,T4b,T4b_R,R
106027,T4a,T4a_R,R
106028,T4b,T4b_R,R
106030,T5c,T5c_R,R
106031,T5b,T5b_R,R
106041,T4d,T4d_L,L
106043,T5a,T5a_R,R
106047,T4b,T4b_R,R
106048,T5a,T5a_R,R
106052,T5b,T5b_L,L
106054,T5c,T5c_L,L
106055,T5d,T5d_L,L
106061,T5c,T5c_L,L
106067,T5b,T5b_R,R
106069,T4c,T4c_R,R
106074,T4c,T4c_L,L
106075,T5d,T5d_L,L
106079,T5b,T5b_L,L
106080,T5b,T5b_L,L
106087,T4b,T4b_R,R
106088,T4d,T4d_R,R
106092,T4b,T4b_L,L
106093,T4a,T4a_R,R
106095,T4b,T4b_R,R
106097,T4a,T4a_L,L
106100,T5c,T5c_R,R
106102,T4c,T4c_L,L
106111,T5c,T5c_R,R
106121,T4a,T4a_R,R
106131,T5a,T5a_R,R
106137,T4c,T4c_R,R
106139,T4d,T4d_L,L
106145,T5a,T5a_R,R
106150,T4c,T4c_R,R
106158,T4a,T4a_L,L
106166,T4b,T4b_R,R
106169,T4b,T4b_L,L
106170,T5a,T5a_R,R
106175,T4a,T4a_R,R
106181,T4d,T4d_R,R
106182,T5d,T5d_R,R
106187,T5b,T5b_L,L
106190,T4d,T4d_R,R
106191,T5c,T5c_R,R
106197,T4a,T4a_R,R
106200,T4c,T4c_R,R
106201,T4c,T4c_R,R
106203,T4d,T4d_R,R
106207,T4b,T4b_L,L
106208,T4d,T4d_L,L
106211,T5c,T5c_R,R
106230,T5d,T5d_L,L
106244,T5b,T5b_R,R
106247,T4a,T4a_L,L
106255,T5b,T5b_R,R
106267,T5b,T5b_R,R
106268,T5d,T5d_L,L
106278,T5c,T5c_L,L
106283,T4d,T4d_L,L
106295,T4b,T4b_R,R
106298,T5b,T5b_L,L
106300,T5d,T5d_L,L
106303,T4b,T4b_R,R
106304,T5d,T5d_L,L
106309,T5b,T5b_R,R
106311,T4c,T4c_L,L
106312,T5b,T5b_L,L
106319,T4c,T4c_L,L
106323,T4c,T4c_L,L
106324,T5a,T5a_L,L
106333,T5b,T5b_L,L
106338,T4a,T4a_R,R
106342,T4b,T4b_L,L
106344,T5c,T5c_R,R
106356,T4c,T4c_L,L
106360,T4a,T4a_R,R
106362,T4d,T4d_R,R
106364,T4a,T4a_L,L
106366,T4c,T4c_R,R
106367,T5c,T5c_L,L
106375,T4d,T4d_L,L
106387,T4d,T4d_R,R
106389,T5b,T5b_R,R
106393,T4b,T4b_R,R
106394,T5c,T5c_R,R
106401,T4d,T4d_R,R
106406,T4d,T4d_L,L
106409,T4b,T4b_R,R
106411,T5c,T5c_R,R
106413,T5d,T5d_R,R
106417,T4d,T4d_R,R
106423,T5a,T5a_L,L
106430,T5c,T5c_R,R
106438,T4b,T4b_L,L
106471,T5b,T5b_R,R
106472,T4b,T4b_R,R
106477,T4a,T4a_R,R
106480,T4b,T4b_R,R
106485,T5b,T5b_L,L
106508,T4b,T4b_L,L
106509,T5b,T5b_R,R
106510,T4b,T4b_R,R
106512,T4b,T4b_R,R
106516,T5a,T5a_R,R
106522,T4d,T4d_R,R
106530,T4d,T4d_R,R
106531,T5a,T5a_R,R
106533,T5c,T5c_R,R
106535,T4d,T4d_R,R
106542,T4b,T4b_R,R
106543,T5a,T5a_R,R
106546,T4c,T4c_L,L
106550,T5d,T5d_R,R
106552,T5b,T5b_R,R
106553,T4d,T4d_L,L
106557,T4b,T4b_R,R
106564,T5a,T5a_L,L
106571,T4d,T4d_L,L
106579,T4a,T4a_L,L
106581,T4a,T4a_L,L
106583,T5a,T5a_R,R
106586,T4d,T4d_R,R
106587,T4d,T4d_R,R
106595,T4a,T4a_L,L
106596,T4b,T4b_L,L
106608,T4a,T4a_R,R
106609,T4b,T4b_L,L
106636,T5d,T5d_R,R
106643,T4b,T4b_L,L
106647,T5c,T5c_R,R
106660,T4b,T4b_L,L
106664,T4c,T4c_R,R
106667,T5b,T5b_R,R
106669,T4a,T4a_R,R
106671,T4c,T4c_R,R
106677,T4b,T4b_L,L
106682,T4c,T4c_R,R
106692,T5a,T5a_R,R
106693,T5a,T5a_L,L
106701,T4d,T4d_R,R
106703,T5d,T5d_R,R
106708,T4b,T4b_L,L
106712,T5b,T5b_R,R
106714,T5a,T5a_R,R
106715,T4a,T4a_L,L
106718,T5b,T5b_R,R
106719,T4a,T4a_R,R
106721,T4b,T4b_L,L
106730,T5b,T5b_R,R
106736,T5b,T5b_R,R
106737,T5a,T5a_L,L
106741,T5c,T5c_R,R
106743,T5a,T5a_L,L
106745,T4b,T4b_R,R
106751,T4b,T4b_R,R
106765,T4a,T4a_L,L
106779,T4b,T4b_R,R
106783,T5d,T5d_R,R
106786,T5a,T5a_R,R
106788,T5d,T5d_R,R
106789,T4d,T4d_R,R
106791,T4b,T4b_L,L
106793,T4d,T4d_R,R
106798,T5d,T5d_R,R
106801,T4c,T4c_R,R
106815,T5d,T5d_L,L
106817,T5d,T5d_R,R
106819,T4b,T4b_R,R
106821,T4b,T4b_R,R
106831,T5b,T5b_R,R
106834,T5d,T5d_R,R
106837,T4d,T4d_R,R
106840,T4b,T4b_R,R
106844,T4d,T4d_R,R
106845,T4a,T4a_R,R
106851,T5b,T5b_L,L
106852,T5c,T5c_L,L
106853,T4a,T4a_R,R
106855,T4b,T4b_R,R
106858,T4c,T4c_R,R
106870,T5b,T5b_L,L
106872,T5c,T5c_R,R
106875,T4a,T4a_R,R
106878,T4c,T4c_L,L
106886,T4c,T4c_R,R
106890,T5d,T5d_L,L
106892,T4b,T4b_L,L
106894,T4b,T4b_R,R
106897,T4a,T4a_L,L
106909,T4c,T4c_L,L
106910,T4d,T4d_R,R
106914,T5a,T5a_R,R
106916,T4b,T4b_R,R
106922,T4c,T4c_R,R
106923,T5c,T5c_L,L
106928,T4b,T4b_R,R
106937,T4c,T4c_R,R
106939,T5c,T5c_L,L
106940,T5a,T5a_L,L
106945,T4d,T4d_R,R
106947,T4d,T4d_L,L
106950,T4c,T4c_R,R
106952,T4b,T4b_R,R
106964,T5d,T5d_R,R
106972,T5c,T5c_L,L
106973,T4c,T4c_R,R
106980,T4c,T4c_R,R
106982,T5a,T5a_L,L
106986,T5d,T5d_L,L
106988,T5d,T5d_R,R
106991,T4c,T4c_R,R
106999,T5c,T5c_R,R
107010,T4d,T4d_R,R
107012,T4b,T4b_L,L
107013,T5d,T5d_L,L
107022,T5d,T5d_R,R
107023,T5a,T5a_L,L
107031,T4b,T4b_R,R
107032,T4c,T4c_L,L
107036,T4c,T4c_R,R
107037,T5c,T5c_R,R
107040,T5b,T5b_R,R
107044,T5b,T5b_R,R
107050,T4a,T4a_L,L
107058,T5c,T5c_R,R
107062,T4a,T4a_R,R
107068,T5c,T5c_R,R
107070,T5b,T5b_L,L
107073,T4c,T4c_R,R
107075,T4d,T4d_R,R
107082,T4d,T4d_R,R
107092,T4b,T4b_L,L
107095,T4c,T4c_R,R
107102,T4d,T4d_L,L
107103,T5a,T5a_R,R
